Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,Band Gap
TiS2,Cubic,Fd-3m,227,12,0.020230632,-1.586642044,FALSE,235.9092941,3.153337295,FALSE,TRUE,NM,1.00E-07,0
Tm2S3,Cubic,Ia-3,206,40,0,-2.380479401,TRUE,973.2298083,5.924843322,TRUE,FALSE,NM,0,2.3929
U4S3,Cubic,Pm-3m,221,7,0.296650349,-1.13978174,FALSE,158.770788,10.96398647,FALSE,TRUE,FM,9.6347399,0
In5S4,Cubic,Pa-3,205,72,0.079450047,-0.527550769,FALSE,2052.839283,4.545040122,FALSE,TRUE,NM,0.0034916,0
Eu3S4,Cubic,I-43d,220,14,0,-2.140415299,TRUE,318.0403619,6.099900095,FALSE,TRUE,FM,38.0000005,0
Ce3S4,Cubic,I-43d,220,14,0.008399302,-2.352590697,FALSE,311.0994754,5.856551286,FALSE,TRUE,FM,7.9358465,0
Pr3S4,Cubic,I-43d,220,14,0.033799941,-2.307608815,FALSE,323.9239193,5.649034597,FALSE,TRUE,NM,2.80E-06,0
Gd3S4,Cubic,I-43d,220,14,0.043826675,-2.261571159,FALSE,296.4387272,6.722063981,FALSE,TRUE,FM,42.8448819,0
Sm3S4,Cubic,I-43d,220,14,0.042556058,-2.297086991,FALSE,303.8066864,6.333084463,FALSE,TRUE,NM,1.30E-06,0
Nd3S4,Cubic,I-43d,220,14,0.037913265,-2.315400925,FALSE,315.9997936,5.895821375,FALSE,TRUE,NM,2.90E-06,0
Dy3S4,Cubic,I-43d,220,14,0.073552592,-2.28644805,FALSE,286.5147862,7.137457367,FALSE,TRUE,NM,0.0002883,0
La3S4,Cubic,I-43d,220,14,0.026359347,-2.459141286,FALSE,334.8340233,5.405392262,FALSE,TRUE,NM,0.0005463,0
Sm3S4,Cubic,I-43d,220,14,0.416982625,-1.922660424,FALSE,481.9375739,3.992287611,FALSE,TRUE,FM,1.6790005,0
Ni3S4,Cubic,Fd-3m,227,14,0,-0.657971747,TRUE,206.8054233,4.88738432,FALSE,TRUE,NM,0.0001155,0
Zr3S4,Cubic,Fd-3m,227,14,0.287548571,-1.572682384,FALSE,313.2684537,4.26103414,FALSE,TRUE,NM,0.0041958,0
Fe3S4,Cubic,Fd-3m,227,14,0.136233659,-0.659244572,FALSE,213.1984927,4.60771694,FALSE,TRUE,FiM,4.0948833,0
In3S4,Cubic,Fd-3m,227,14,0.072895009,-0.652908712,FALSE,337.9333235,4.645650546,FALSE,TRUE,NM,5.00E-07,0
Co3S4,Cubic,Fd-3m,227,14,0,-0.511639423,TRUE,212.5225584,4.767149073,FALSE,TRUE,FM,5.9407159,0
Pd16S7,Cubic,I-43m,217,23,0,-0.306353781,TRUE,363.5804573,8.801763986,FALSE,TRUE,NM,3.60E-06,0
Zr5S8,Cubic,F-43m,216,13,0.092711104,-1.761721309,FALSE,297.0774878,3.983359928,FALSE,TRUE,NM,0.227895,0
Pr5S8,Cubic,F-43m,216,13,0.232660785,-2.05158322,FALSE,426.2254582,3.744203305,FALSE,TRUE,NM,0.9998602,0
Nd5S8,Cubic,F-43m,216,13,0.223741031,-2.0706086,FALSE,413.6717762,3.924751348,FALSE,TRUE,NM,1.0011562,0
La5S8,Cubic,F-43m,216,13,0.243385942,-2.179942072,FALSE,446.3431872,3.538199583,FALSE,TRUE,NM,0.9985543,0
In5S8,Cubic,F-43m,216,13,0.094148939,-0.620249947,FALSE,310.7882905,4.437941828,FALSE,TRUE,NM,0.9952569,0
Ce5S8,Cubic,F-43m,216,13,0.115014409,-2.210763547,FALSE,411.0218467,3.866709163,FALSE,TRUE,FM,4.0124988,0
Al5S8,Cubic,F-43m,216,13,0.080058482,-1.108767586,FALSE,240.6031917,2.70146448,FALSE,TRUE,NM,0.0085645,0
Co9S8,Cubic,Fm-3m,225,17,0,-0.438664128,TRUE,229.3578023,5.697252597,FALSE,TRUE,NM,2.00E-07,0
P4S9,Cubic,Ia-3,206,104,0.001228055,-0.216775361,FALSE,3341.862813,1.639658531,TRUE,FALSE,NM,0.0177274,2.7403
Rh17S15,Cubic,Pm-3m,221,64,0,-0.541196538,TRUE,983.8469625,7.528841717,FALSE,TRUE,NM,1.20E-05,0
